date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
02:46:57	561054/561054	---M--	200	added ('OK')	image/png	etag:%2288f9e-6237f383-29611608332e30ea;;;%22	https://reviewcoinx.com/wp-content/uploads/2022/03/Kucoin-Review-How-To-Create-Kucoin-Account-1.png	D:/My%20Web%20Sites/reviewcoinx.com/reviewcoinx.com/wp-content/uploads/2022/03/Kucoin-Review-How-To-Create-Kucoin-Account-1.png	(from https://reviewcoinx.com/kucoin-review-how-to-create-kucoin-account/)
02:46:58	12491/12491	---M--	200	added ('OK')	image/png	etag:%2230cb-6237f3c0-f867dc48e87155af;;;%22	https://reviewcoinx.com/wp-content/uploads/2022/03/Kucoin-Review-How-To-Create-Kucoin-Account-2.png	D:/My%20Web%20Sites/reviewcoinx.com/reviewcoinx.com/wp-content/uploads/2022/03/Kucoin-Review-How-To-Create-Kucoin-Account-2.png	(from https://reviewcoinx.com/kucoin-review-how-to-create-kucoin-account/)
02:46:58	13249/13249	---M--	200	added ('OK')	image/png	etag:%2233c1-6237f3e3-1d248b6f11ffbc1e;;;%22	https://reviewcoinx.com/wp-content/uploads/2022/03/Kucoin-Review-How-To-Create-Kucoin-Account-3.png	D:/My%20Web%20Sites/reviewcoinx.com/reviewcoinx.com/wp-content/uploads/2022/03/Kucoin-Review-How-To-Create-Kucoin-Account-3.png	(from https://reviewcoinx.com/kucoin-review-how-to-create-kucoin-account/)
02:46:59	52237/52237	---MCZ	200	added ('OK')	text/html	date:Fri,%2019%20Aug%202022%2007:46:56%20GMT	https://reviewcoinx.com/tag/create-kucoin-account/	D:/My%20Web%20Sites/reviewcoinx.com/reviewcoinx.com/tag/create-kucoin-account/index.html	(from https://reviewcoinx.com/kucoin-review-how-to-create-kucoin-account/)
02:46:59	52129/52129	---MCZ	200	added ('OK')	text/html	date:Fri,%2019%20Aug%202022%2007:46:57%20GMT	https://reviewcoinx.com/tag/kucoin-exchange/	D:/My%20Web%20Sites/reviewcoinx.com/reviewcoinx.com/tag/kucoin-exchange/index.html	(from https://reviewcoinx.com/kucoin-review-how-to-create-kucoin-account/)
02:47:00	19499/19499	---M--	200	added ('OK')	image/jpeg	etag:%224c2b-6235d810-df682b7f93ad52c9;;;%22	https://reviewcoinx.com/wp-content/uploads/2022/03/maxresdefault-355x200.jpg	D:/My%20Web%20Sites/reviewcoinx.com/reviewcoinx.com/wp-content/uploads/2022/03/maxresdefault-355x200.jpg	(from https://reviewcoinx.com/kucoin-review-how-to-create-kucoin-account/)
02:47:01	52129/52129	---MCZ	200	added ('OK')	text/html	date:Fri,%2019%20Aug%202022%2007:46:57%20GMT	https://reviewcoinx.com/tag/kucoin-register/	D:/My%20Web%20Sites/reviewcoinx.com/reviewcoinx.com/tag/kucoin-register/index.html	(from https://reviewcoinx.com/kucoin-review-how-to-create-kucoin-account/)
02:47:01	52111/52111	---MCZ	200	added ('OK')	text/html	date:Fri,%2019%20Aug%202022%2007:46:58%20GMT	https://reviewcoinx.com/tag/sign-up-kucoin/	D:/My%20Web%20Sites/reviewcoinx.com/reviewcoinx.com/tag/sign-up-kucoin/index.html	(from https://reviewcoinx.com/kucoin-review-how-to-create-kucoin-account/)
02:47:01	52129/52129	---MCZ	200	added ('OK')	text/html	date:Fri,%2019%20Aug%202022%2007:46:58%20GMT	https://reviewcoinx.com/tag/register-kucoin/	D:/My%20Web%20Sites/reviewcoinx.com/reviewcoinx.com/tag/register-kucoin/index.html	(from https://reviewcoinx.com/kucoin-review-how-to-create-kucoin-account/)
02:47:01	52111/52111	---MCZ	200	added ('OK')	text/html	date:Fri,%2019%20Aug%202022%2007:46:58%20GMT	https://reviewcoinx.com/tag/kucoin-sign-up/	D:/My%20Web%20Sites/reviewcoinx.com/reviewcoinx.com/tag/kucoin-sign-up/index.html	(from https://reviewcoinx.com/kucoin-review-how-to-create-kucoin-account/)
02:47:02	877/877	---M-Z	200	added ('OK')	application/rss+xml	etag:%22ab10006b258436b612bc6e839f918309%22	https://reviewcoinx.com/mexc-review-how-to-create-mexc-account/feed/	D:/My%20Web%20Sites/reviewcoinx.com/reviewcoinx.com/mexc-review-how-to-create-mexc-account/feed/index.html	(from https://reviewcoinx.com/mexc-review-how-to-create-mexc-account/)
02:47:04	31750/31750	---M-Z	200	added ('OK')	application/json	etag:%222145-1660895221;gz%22	https://reviewcoinx.com/wp-json/wp/v2/posts/2893	D:/My%20Web%20Sites/reviewcoinx.com/reviewcoinx.com/wp-json/wp/v2/posts/2893.json	(from https://reviewcoinx.com/mexc-review-how-to-create-mexc-account/)
02:47:05	2832/2832	---M-Z	200	added ('OK')	application/json	etag:%222146-1660895222;gz%22	https://reviewcoinx.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Freviewcoinx.com%2Fmexc-review-how-to-create-mexc-account%2F	D:/My%20Web%20Sites/reviewcoinx.com/reviewcoinx.com/wp-json/oembed/1.0/embede6be.json	(from https://reviewcoinx.com/mexc-review-how-to-create-mexc-account/)
02:47:05	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2019%20Aug%202022%2007:47:02%20GMT	https://reviewcoinx.com/?p=2893	D:/My%20Web%20Sites/reviewcoinx.com/reviewcoinx.com/indexa896.html	(from https://reviewcoinx.com/mexc-review-how-to-create-mexc-account/)
02:47:06	2950/2950	---M-Z	200	added ('OK')	text/xml	etag:%222147-1660895224;gz%22	https://reviewcoinx.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Freviewcoinx.com%2Fmexc-review-how-to-create-mexc-account%2F&format=xml	D:/My%20Web%20Sites/reviewcoinx.com/reviewcoinx.com/wp-json/oembed/1.0/embed011d	(from https://reviewcoinx.com/mexc-review-how-to-create-mexc-account/)
02:47:07	180074/180074	---M--	200	added ('OK')	image/jpeg	etag:%222bf6a-6237e2e4-6964fb7725da5290;;;%22	https://reviewcoinx.com/wp-content/uploads/2022/03/MEXC-Global-Review.jpg	D:/My%20Web%20Sites/reviewcoinx.com/reviewcoinx.com/wp-content/uploads/2022/03/MEXC-Global-Review.jpg	(from https://reviewcoinx.com/mexc-review-how-to-create-mexc-account/)
02:47:07	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2019%20Aug%202022%2007:47:05%20GMT	https://reviewcoinx.com/exchange/mexc/	D:/My%20Web%20Sites/reviewcoinx.com/reviewcoinx.com/exchange/mexc/index.html	(from https://reviewcoinx.com/mexc-review-how-to-create-mexc-account/)
02:47:07	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2019%20Aug%202022%2007:47:05%20GMT	https://reviewcoinx.com/mexc-review-how-to-create-mexc-account	D:/My%20Web%20Sites/reviewcoinx.com/reviewcoinx.com/mexc-review-how-to-create-mexc-account	(from https://reviewcoinx.com/mexc-review-how-to-create-mexc-account/)
02:47:09	351198/351198	---M--	200	added ('OK')	image/png	etag:%2255bde-6237ddd0-8e3b48e2e4903ad4;;;%22	https://reviewcoinx.com/wp-content/uploads/2022/03/MEXC.png	D:/My%20Web%20Sites/reviewcoinx.com/reviewcoinx.com/wp-content/uploads/2022/03/MEXC.png	(from https://reviewcoinx.com/mexc-review-how-to-create-mexc-account/)
02:47:10	173919/173919	---M--	200	added ('OK')	image/png	etag:%222a75f-6237e100-fa78d4d3e1c5063c;;;%22	https://reviewcoinx.com/wp-content/uploads/2022/03/Mexc-Review-How-To-Create-Mexc-Account-2022.png	D:/My%20Web%20Sites/reviewcoinx.com/reviewcoinx.com/wp-content/uploads/2022/03/Mexc-Review-How-To-Create-Mexc-Account-2022.png	(from https://reviewcoinx.com/mexc-review-how-to-create-mexc-account/)
02:47:11	175979/175979	---M--	200	added ('OK')	image/png	etag:%222af6b-6237e134-28f0819451200b9f;;;%22	https://reviewcoinx.com/wp-content/uploads/2022/03/Mexc-Review-How-To-Create-Mexc-Account-2022-1.png	D:/My%20Web%20Sites/reviewcoinx.com/reviewcoinx.com/wp-content/uploads/2022/03/Mexc-Review-How-To-Create-Mexc-Account-2022-1.png	(from https://reviewcoinx.com/mexc-review-how-to-create-mexc-account/)
02:47:12	22587/22587	---M--	200	added ('OK')	image/png	etag:%22583b-6237e160-51437de08d668f09;;;%22	https://reviewcoinx.com/wp-content/uploads/2022/03/Mexc-Review-How-To-Create-Mexc-Account-2022-2.png	D:/My%20Web%20Sites/reviewcoinx.com/reviewcoinx.com/wp-content/uploads/2022/03/Mexc-Review-How-To-Create-Mexc-Account-2022-2.png	(from https://reviewcoinx.com/mexc-review-how-to-create-mexc-account/)
02:47:13	22604/22604	---M--	200	added ('OK')	image/png	etag:%22584c-6237e192-b60e552b7e734da1;;;%22	https://reviewcoinx.com/wp-content/uploads/2022/03/Mexc-Review-How-To-Create-Mexc-Account-2022-3.png	D:/My%20Web%20Sites/reviewcoinx.com/reviewcoinx.com/wp-content/uploads/2022/03/Mexc-Review-How-To-Create-Mexc-Account-2022-3.png	(from https://reviewcoinx.com/mexc-review-how-to-create-mexc-account/)
02:47:14	22584/22584	---M--	200	added ('OK')	image/png	etag:%225838-6237e1c4-cfc3f74d2d9ba1c9;;;%22	https://reviewcoinx.com/wp-content/uploads/2022/03/Mexc-Review-How-To-Create-Mexc-Account-2022-4.png	D:/My%20Web%20Sites/reviewcoinx.com/reviewcoinx.com/wp-content/uploads/2022/03/Mexc-Review-How-To-Create-Mexc-Account-2022-4.png	(from https://reviewcoinx.com/mexc-review-how-to-create-mexc-account/)
02:47:15	22998/22998	---M--	200	added ('OK')	image/png	etag:%2259d6-6237e1e7-67d0714b8dad93db;;;%22	https://reviewcoinx.com/wp-content/uploads/2022/03/Mexc-Review-How-To-Create-Mexc-Account-2022-5.png	D:/My%20Web%20Sites/reviewcoinx.com/reviewcoinx.com/wp-content/uploads/2022/03/Mexc-Review-How-To-Create-Mexc-Account-2022-5.png	(from https://reviewcoinx.com/mexc-review-how-to-create-mexc-account/)
02:47:16	23079/23079	---M--	200	added ('OK')	image/png	etag:%225a27-6237e209-fb1e6cdb366ee717;;;%22	https://reviewcoinx.com/wp-content/uploads/2022/03/Mexc-Review-How-To-Create-Mexc-Account-2022-6.png	D:/My%20Web%20Sites/reviewcoinx.com/reviewcoinx.com/wp-content/uploads/2022/03/Mexc-Review-How-To-Create-Mexc-Account-2022-6.png	(from https://reviewcoinx.com/mexc-review-how-to-create-mexc-account/)
02:47:17	51981/51981	---MCZ	200	added ('OK')	text/html	date:Fri,%2019%20Aug%202022%2007:47:14%20GMT	https://reviewcoinx.com/tag/create-mexc-account/	D:/My%20Web%20Sites/reviewcoinx.com/reviewcoinx.com/tag/create-mexc-account/index.html	(from https://reviewcoinx.com/mexc-review-how-to-create-mexc-account/)
02:47:17	51873/51873	---MCZ	200	added ('OK')	text/html	date:Fri,%2019%20Aug%202022%2007:47:15%20GMT	https://reviewcoinx.com/tag/mexc-exchange/	D:/My%20Web%20Sites/reviewcoinx.com/reviewcoinx.com/tag/mexc-exchange/index.html	(from https://reviewcoinx.com/mexc-review-how-to-create-mexc-account/)
02:47:18	51837/51837	---MCZ	200	added ('OK')	text/html	date:Fri,%2019%20Aug%202022%2007:47:15%20GMT	https://reviewcoinx.com/tag/mexc-review/	D:/My%20Web%20Sites/reviewcoinx.com/reviewcoinx.com/tag/mexc-review/index.html	(from https://reviewcoinx.com/mexc-review-how-to-create-mexc-account/)
02:47:18	75330/75330	---M--	200	added ('OK')	image/png	etag:%2212642-62348862-d83a9643afa9bff5;;;%22	https://reviewcoinx.com/wp-content/uploads/2022/03/The-Binance-Review-355x200.png	D:/My%20Web%20Sites/reviewcoinx.com/reviewcoinx.com/wp-content/uploads/2022/03/The-Binance-Review-355x200.png	(from https://reviewcoinx.com/mexc-review-how-to-create-mexc-account/)
02:47:18	51855/51855	---MCZ	200	added ('OK')	text/html	date:Fri,%2019%20Aug%202022%2007:47:16%20GMT	https://reviewcoinx.com/tag/mexc-sign-up/	D:/My%20Web%20Sites/reviewcoinx.com/reviewcoinx.com/tag/mexc-sign-up/index.html	(from https://reviewcoinx.com/mexc-review-how-to-create-mexc-account/)
02:47:18	51837/51837	---MCZ	200	added ('OK')	text/html	date:Fri,%2019%20Aug%202022%2007:47:16%20GMT	https://reviewcoinx.com/tag/review-mexc/	D:/My%20Web%20Sites/reviewcoinx.com/reviewcoinx.com/tag/review-mexc/index.html	(from https://reviewcoinx.com/mexc-review-how-to-create-mexc-account/)
02:47:18	51873/51873	---MCZ	200	added ('OK')	text/html	date:Fri,%2019%20Aug%202022%2007:47:16%20GMT	https://reviewcoinx.com/tag/register-mexc/	D:/My%20Web%20Sites/reviewcoinx.com/reviewcoinx.com/tag/register-mexc/index.html	(from https://reviewcoinx.com/mexc-review-how-to-create-mexc-account/)
02:47:19	12431/12431	---M--	200	added ('OK')	image/jpeg	etag:%22308f-623bf34b-d5577616b1e90691;;;%22	https://reviewcoinx.com/wp-content/uploads/2022/03/how-to-register-and-login-account-in-ascendex-1-355x200.jpg	D:/My%20Web%20Sites/reviewcoinx.com/reviewcoinx.com/wp-content/uploads/2022/03/how-to-register-and-login-account-in-ascendex-1-355x200.jpg	(from https://reviewcoinx.com/mexc-review-how-to-create-mexc-account/)
02:47:19	51855/51855	---MCZ	200	added ('OK')	text/html	date:Fri,%2019%20Aug%202022%2007:47:17%20GMT	https://reviewcoinx.com/tag/sign-up-mexc/	D:/My%20Web%20Sites/reviewcoinx.com/reviewcoinx.com/tag/sign-up-mexc/index.html	(from https://reviewcoinx.com/mexc-review-how-to-create-mexc-account/)
02:47:20	30602/30602	---M-Z	200	added ('OK')	application/json	etag:%222151-1660895238;gz%22	https://reviewcoinx.com/wp-json/wp/v2/posts/2860	D:/My%20Web%20Sites/reviewcoinx.com/reviewcoinx.com/wp-json/wp/v2/posts/2860.json	(from https://reviewcoinx.com/phemex-review-how-to-create-phemex-account/)
02:47:21	889/889	---M-Z	200	added ('OK')	application/rss+xml	etag:%22ab10006b258436b612bc6e839f918309%22	https://reviewcoinx.com/phemex-review-how-to-create-phemex-account/feed/	D:/My%20Web%20Sites/reviewcoinx.com/reviewcoinx.com/phemex-review-how-to-create-phemex-account/feed/index.html	(from https://reviewcoinx.com/phemex-review-how-to-create-phemex-account/)
02:47:21	2839/2839	---M-Z	200	added ('OK')	application/json	etag:%222152-1660895239;gz%22	https://reviewcoinx.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Freviewcoinx.com%2Fphemex-review-how-to-create-phemex-account%2F	D:/My%20Web%20Sites/reviewcoinx.com/reviewcoinx.com/wp-json/oembed/1.0/embedbf46.json	(from https://reviewcoinx.com/phemex-review-how-to-create-phemex-account/)
02:47:22	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2019%20Aug%202022%2007:47:19%20GMT	https://reviewcoinx.com/?p=2860	D:/My%20Web%20Sites/reviewcoinx.com/reviewcoinx.com/index0dc8.html	(from https://reviewcoinx.com/phemex-review-how-to-create-phemex-account/)
02:47:22	2957/2957	---M-Z	200	added ('OK')	text/xml	etag:%222153-1660895240;gz%22	https://reviewcoinx.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Freviewcoinx.com%2Fphemex-review-how-to-create-phemex-account%2F&format=xml	D:/My%20Web%20Sites/reviewcoinx.com/reviewcoinx.com/wp-json/oembed/1.0/embedd077	(from https://reviewcoinx.com/phemex-review-how-to-create-phemex-account/)
02:47:24	330100/330100	---M--	200	added ('OK')	image/png	etag:%2250974-6236d533-91d6826f7494b3a8;;;%22	https://reviewcoinx.com/wp-content/uploads/2022/03/phemex.png	D:/My%20Web%20Sites/reviewcoinx.com/reviewcoinx.com/wp-content/uploads/2022/03/phemex.png	(from https://reviewcoinx.com/phemex-review-how-to-create-phemex-account/)
02:47:24	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2019%20Aug%202022%2007:47:22%20GMT	https://reviewcoinx.com/phemex-review-how-to-create-phemex-account	D:/My%20Web%20Sites/reviewcoinx.com/reviewcoinx.com/phemex-review-how-to-create-phemex-account	(from https://reviewcoinx.com/phemex-review-how-to-create-phemex-account/)
02:47:27	569812/569812	---M--	200	added ('OK')	image/png	etag:%228b1d4-6236d167-4ca74708d36bf60e;;;%22	https://reviewcoinx.com/wp-content/uploads/2022/03/Phemex-Review-How-To-Create-phemex-Account.png	D:/My%20Web%20Sites/reviewcoinx.com/reviewcoinx.com/wp-content/uploads/2022/03/Phemex-Review-How-To-Create-phemex-Account.png	(from https://reviewcoinx.com/phemex-review-how-to-create-phemex-account/)
02:47:28	23820/23820	---M--	200	added ('OK')	image/png	etag:%225d0c-6236d3df-1b2fb418a1c1f43f;;;%22	https://reviewcoinx.com/wp-content/uploads/2022/03/Phemex-Review-How-To-Create-phemex-Account-1.png	D:/My%20Web%20Sites/reviewcoinx.com/reviewcoinx.com/wp-content/uploads/2022/03/Phemex-Review-How-To-Create-phemex-Account-1.png	(from https://reviewcoinx.com/phemex-review-how-to-create-phemex-account/)
02:47:29	51989/51989	---MCZ	200	added ('OK')	text/html	date:Fri,%2019%20Aug%202022%2007:47:25%20GMT	https://reviewcoinx.com/tag/create-phemex-account/	D:/My%20Web%20Sites/reviewcoinx.com/reviewcoinx.com/tag/create-phemex-account/index.html	(from https://reviewcoinx.com/phemex-review-how-to-create-phemex-account/)
02:47:29	51881/51881	---MCZ	200	added ('OK')	text/html	date:Fri,%2019%20Aug%202022%2007:47:26%20GMT	https://reviewcoinx.com/tag/phemex-exchange/	D:/My%20Web%20Sites/reviewcoinx.com/reviewcoinx.com/tag/phemex-exchange/index.html	(from https://reviewcoinx.com/phemex-review-how-to-create-phemex-account/)
02:47:29	51881/51881	---MCZ	200	added ('OK')	text/html	date:Fri,%2019%20Aug%202022%2007:47:26%20GMT	https://reviewcoinx.com/tag/phemex-register/	D:/My%20Web%20Sites/reviewcoinx.com/reviewcoinx.com/tag/phemex-register/index.html	(from https://reviewcoinx.com/phemex-review-how-to-create-phemex-account/)
02:47:29	51845/51845	---MCZ	200	added ('OK')	text/html	date:Fri,%2019%20Aug%202022%2007:47:27%20GMT	https://reviewcoinx.com/tag/phemex-review/	D:/My%20Web%20Sites/reviewcoinx.com/reviewcoinx.com/tag/phemex-review/index.html	(from https://reviewcoinx.com/phemex-review-how-to-create-phemex-account/)
02:47:29	51863/51863	---MCZ	200	added ('OK')	text/html	date:Fri,%2019%20Aug%202022%2007:47:27%20GMT	https://reviewcoinx.com/tag/phemex-sign-up/	D:/My%20Web%20Sites/reviewcoinx.com/reviewcoinx.com/tag/phemex-sign-up/index.html	(from https://reviewcoinx.com/phemex-review-how-to-create-phemex-account/)
02:47:30	51845/51845	---MCZ	200	added ('OK')	text/html	date:Fri,%2019%20Aug%202022%2007:47:27%20GMT	https://reviewcoinx.com/tag/review-phemex/	D:/My%20Web%20Sites/reviewcoinx.com/reviewcoinx.com/tag/review-phemex/index.html	(from https://reviewcoinx.com/phemex-review-how-to-create-phemex-account/)
02:47:30	51863/51863	---MCZ	200	added ('OK')	text/html	date:Fri,%2019%20Aug%202022%2007:47:27%20GMT	https://reviewcoinx.com/tag/sign-up-phemex/	D:/My%20Web%20Sites/reviewcoinx.com/reviewcoinx.com/tag/sign-up-phemex/index.html	(from https://reviewcoinx.com/phemex-review-how-to-create-phemex-account/)
02:47:30	51881/51881	---MCZ	200	added ('OK')	text/html	date:Fri,%2019%20Aug%202022%2007:47:28%20GMT	https://reviewcoinx.com/tag/register-phemex/	D:/My%20Web%20Sites/reviewcoinx.com/reviewcoinx.com/tag/register-phemex/index.html	(from https://reviewcoinx.com/phemex-review-how-to-create-phemex-account/)
02:47:31	883/883	---M-Z	200	added ('OK')	application/rss+xml	etag:%22ab10006b258436b612bc6e839f918309%22	https://reviewcoinx.com/huobi-review-how-to-create-huobi-account/feed/	D:/My%20Web%20Sites/reviewcoinx.com/reviewcoinx.com/huobi-review-how-to-create-huobi-account/feed/index.html	(from https://reviewcoinx.com/huobi-review-how-to-create-huobi-account/)
02:47:31	34920/34920	---M-Z	200	added ('OK')	application/json	etag:%222157-1660895249;gz%22	https://reviewcoinx.com/wp-json/wp/v2/posts/2829	D:/My%20Web%20Sites/reviewcoinx.com/reviewcoinx.com/wp-json/wp/v2/posts/2829.json	(from https://reviewcoinx.com/huobi-review-how-to-create-huobi-account/)
02:47:32	2853/2853	---M-Z	200	added ('OK')	application/json	etag:%222158-1660895250;gz%22	https://reviewcoinx.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Freviewcoinx.com%2Fhuobi-review-how-to-create-huobi-account%2F	D:/My%20Web%20Sites/reviewcoinx.com/reviewcoinx.com/wp-json/oembed/1.0/embedc46a.json	(from https://reviewcoinx.com/huobi-review-how-to-create-huobi-account/)
02:47:33	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2019%20Aug%202022%2007:47:30%20GMT	https://reviewcoinx.com/?p=2829	D:/My%20Web%20Sites/reviewcoinx.com/reviewcoinx.com/indexe46b.html	(from https://reviewcoinx.com/huobi-review-how-to-create-huobi-account/)
02:47:34	2971/2971	---M-Z	200	added ('OK')	text/xml	etag:%222159-1660895251;gz%22	https://reviewcoinx.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Freviewcoinx.com%2Fhuobi-review-how-to-create-huobi-account%2F&format=xml	D:/My%20Web%20Sites/reviewcoinx.com/reviewcoinx.com/wp-json/oembed/1.0/embeda469	(from https://reviewcoinx.com/huobi-review-how-to-create-huobi-account/)
02:47:35	59320/59320	---M--	200	added ('OK')	image/png	etag:%22e7b8-6236a845-4708609c0c29d996;;;%22	https://reviewcoinx.com/wp-content/uploads/2022/03/huobi-global-exchange-review-740x492.png	D:/My%20Web%20Sites/reviewcoinx.com/reviewcoinx.com/wp-content/uploads/2022/03/huobi-global-exchange-review-740x492.png	(from https://reviewcoinx.com/huobi-review-how-to-create-huobi-account/)
02:47:36	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2019%20Aug%202022%2007:47:33%20GMT	https://reviewcoinx.com/huobi-review-how-to-create-huobi-account	D:/My%20Web%20Sites/reviewcoinx.com/reviewcoinx.com/huobi-review-how-to-create-huobi-account	(from https://reviewcoinx.com/huobi-review-how-to-create-huobi-account/)
02:47:37	385578/385578	---M--	200	added ('OK')	image/png	etag:%225e22a-6236a628-54418d16f4699c5c;;;%22	https://reviewcoinx.com/wp-content/uploads/2022/03/Huobi-Review-How-To-Create-Huobi-Account-2022.png	D:/My%20Web%20Sites/reviewcoinx.com/reviewcoinx.com/wp-content/uploads/2022/03/Huobi-Review-How-To-Create-Huobi-Account-2022.png	(from https://reviewcoinx.com/huobi-review-how-to-create-huobi-account/)
02:47:38	107938/107938	---M--	200	added ('OK')	image/png	etag:%221a5a2-6236a909-78ee1b07b759e223;;;%22	https://reviewcoinx.com/wp-content/uploads/2022/03/how-to-open-a-trading-account-and-register-at-huobi.png	D:/My%20Web%20Sites/reviewcoinx.com/reviewcoinx.com/wp-content/uploads/2022/03/how-to-open-a-trading-account-and-register-at-huobi.png	(from https://reviewcoinx.com/huobi-review-how-to-create-huobi-account/)
02:47:39	36597/36597	---M--	200	added ('OK')	image/png	etag:%228ef5-6236a949-9b18321e699e44e;;;%22	https://reviewcoinx.com/wp-content/uploads/2022/03/how-to-open-a-trading-account-and-register-at-huobi-1.png	D:/My%20Web%20Sites/reviewcoinx.com/reviewcoinx.com/wp-content/uploads/2022/03/how-to-open-a-trading-account-and-register-at-huobi-1.png	(from https://reviewcoinx.com/huobi-review-how-to-create-huobi-account/)
02:47:41	43839/43839	---M--	200	added ('OK')	image/png	etag:%22ab3f-6236a995-cdecd7538179e02;;;%22	https://reviewcoinx.com/wp-content/uploads/2022/03/how-to-open-a-trading-account-and-register-at-huobi-2.png	D:/My%20Web%20Sites/reviewcoinx.com/reviewcoinx.com/wp-content/uploads/2022/03/how-to-open-a-trading-account-and-register-at-huobi-2.png	(from https://reviewcoinx.com/huobi-review-how-to-create-huobi-account/)
02:47:41	52050/52050	---MCZ	200	added ('OK')	text/html	date:Fri,%2019%20Aug%202022%2007:47:39%20GMT	https://reviewcoinx.com/tag/create-huobi-account/	D:/My%20Web%20Sites/reviewcoinx.com/reviewcoinx.com/tag/create-huobi-account/index.html	(from https://reviewcoinx.com/huobi-review-how-to-create-huobi-account/)
02:47:41	51940/51940	---MCZ	200	added ('OK')	text/html	date:Fri,%2019%20Aug%202022%2007:47:39%20GMT	https://reviewcoinx.com/tag/huobi-exchange/	D:/My%20Web%20Sites/reviewcoinx.com/reviewcoinx.com/tag/huobi-exchange/index.html	(from https://reviewcoinx.com/huobi-review-how-to-create-huobi-account/)
02:47:42	12471/12471	---M--	200	added ('OK')	image/jpeg	etag:%2230b7-6237f4b4-281922105a0b48bc;;;%22	https://reviewcoinx.com/wp-content/uploads/2022/03/KuCoin-Exchange-Introduces-Social-Trading-Features-on-Its-Mobile-App-355x200.jpg	D:/My%20Web%20Sites/reviewcoinx.com/reviewcoinx.com/wp-content/uploads/2022/03/KuCoin-Exchange-Introduces-Social-Trading-Features-on-Its-Mobile-App-355x200.jpg	(from https://reviewcoinx.com/huobi-review-how-to-create-huobi-account/)
02:47:43	51906/51906	---MCZ	200	added ('OK')	text/html	date:Fri,%2019%20Aug%202022%2007:47:40%20GMT	https://reviewcoinx.com/tag/review-huobi/	D:/My%20Web%20Sites/reviewcoinx.com/reviewcoinx.com/tag/review-huobi/index.html	(from https://reviewcoinx.com/huobi-review-how-to-create-huobi-account/)
02:47:44	51942/51942	---MCZ	200	added ('OK')	text/html	date:Fri,%2019%20Aug%202022%2007:47:40%20GMT	https://reviewcoinx.com/tag/huobi-register/	D:/My%20Web%20Sites/reviewcoinx.com/reviewcoinx.com/tag/huobi-register/index.html	(from https://reviewcoinx.com/huobi-review-how-to-create-huobi-account/)
02:47:44	51924/51924	---MCZ	200	added ('OK')	text/html	date:Fri,%2019%20Aug%202022%2007:47:40%20GMT	https://reviewcoinx.com/tag/huobi-sign-up/	D:/My%20Web%20Sites/reviewcoinx.com/reviewcoinx.com/tag/huobi-sign-up/index.html	(from https://reviewcoinx.com/huobi-review-how-to-create-huobi-account/)
02:47:44	51942/51942	---MCZ	200	added ('OK')	text/html	date:Fri,%2019%20Aug%202022%2007:47:40%20GMT	https://reviewcoinx.com/tag/register-huobi/	D:/My%20Web%20Sites/reviewcoinx.com/reviewcoinx.com/tag/register-huobi/index.html	(from https://reviewcoinx.com/huobi-review-how-to-create-huobi-account/)
02:47:44	51924/51924	---MCZ	200	added ('OK')	text/html	date:Fri,%2019%20Aug%202022%2007:47:42%20GMT	https://reviewcoinx.com/tag/sign-up-huobi/	D:/My%20Web%20Sites/reviewcoinx.com/reviewcoinx.com/tag/sign-up-huobi/index.html	(from https://reviewcoinx.com/huobi-review-how-to-create-huobi-account/)
02:47:45	39924/39924	---MCZ	200	added ('OK')	application/json	etag:%222163-1660895262;gz%22	https://reviewcoinx.com/wp-json/wp/v2/posts/2791	D:/My%20Web%20Sites/reviewcoinx.com/reviewcoinx.com/wp-json/wp/v2/posts/2791.json	(from https://reviewcoinx.com/bybit-review-how-to-create-bybit-account/)
02:47:45	883/883	---M-Z	200	added ('OK')	application/rss+xml	etag:%22ab10006b258436b612bc6e839f918309%22	https://reviewcoinx.com/bybit-review-how-to-create-bybit-account/feed/	D:/My%20Web%20Sites/reviewcoinx.com/reviewcoinx.com/bybit-review-how-to-create-bybit-account/feed/index.html	(from https://reviewcoinx.com/bybit-review-how-to-create-bybit-account/)
